Time(ms), Neuron number, Voltage (mV)
77.000000, 3, -69.918320
77.100000, 0, -52.037052
77.100000, 1, -61.605217
77.100000, 2, -67.170738
77.100000, 3, -69.867638
77.200000, 0, -51.400688
77.200000, 1, -61.352631
77.200000, 2, -67.101547
77.200000, 3, -69.816200
77.300000, 0, -50.706501
77.300000, 1, -61.090801
77.300000, 2, -67.031982
77.300000, 3, -69.764046
77.400000, 0, -49.945423
77.400000, 1, -60.819347
77.400000, 2, -66.962036
77.400000, 3, -69.711220
77.500000, 0, -49.106407
77.500000, 1, -60.537815
77.500000, 2, -66.891693
77.500000, 3, -69.657745
77.600000, 0, -48.175831
77.600000, 1, -60.245678
77.600000, 2, -66.820953
77.600000, 3, -69.603668
77.700000, 0, -47.136719
77.700000, 1, -59.942337
77.700000, 2, -66.749809
77.700000, 3, -69.549019
77.800000, 0, -45.967663
77.800000, 1, -59.627094
77.800000, 2, -66.678246
77.800000, 3, -69.493813
77.900000, 0, -44.641258
77.900000, 1, -59.299156
77.900000, 2, -66.606262
77.900000, 3, -69.438080
78.000000, 0, -43.121891
78.000000, 1, -58.957615
78.000000, 2, -66.533836
78.000000, 3, -69.381851
78.100000, 0, -41.362438
78.100000, 1, -58.601433
78.100000, 2, -66.460968
78.100000, 3, -69.325134
78.200000, 0, -39.299263
78.200000, 1, -58.229424
78.200000, 2, -66.387634
78.200000, 3, -69.267960
78.300000, 0, -36.844372
78.300000, 1, -57.840229
78.300000, 2, -66.313835
78.300000, 3, -69.210342
78.400000, 0, -33.872700
78.400000, 1, -57.432297
78.400000, 2, -66.239555
78.400000, 3, -69.152298
78.500000, 0, -30.200619
78.500000, 1, -57.003845
78.500000, 2, -66.164787
78.500000, 3, -69.093842
78.600000, 0, -25.547745
78.600000, 1, -56.552818
78.600000, 2, -66.089508
78.600000, 3, -69.034981
78.700000, 0, -19.465004
78.700000, 1, -56.076847
78.700000, 2, -66.013710
78.700000, 3, -68.975739
78.800000, 0, -11.188826
78.800000, 1, -55.573181
78.800000, 2, -65.937378
78.800000, 3, -68.916122
78.900000, 0, 0.682854
78.900000, 1, -55.038616
78.900000, 2, -65.860497
78.900000, 3, -68.856133
79.000000, 0, 19.002209
79.000000, 1, -54.469406
79.000000, 2, -65.783058
79.000000, 3, -68.795784
79.100000, 0, 50.465340
79.100000, 1, -53.861141
79.100000, 2, -65.705032
79.100000, 3, -68.735085
79.200000, 0, -65.603668
79.200000, 1, -53.208599
79.200000, 2, -65.626419
79.200000, 3, -68.674042
79.300000, 0, -66.187935
79.300000, 1, -52.505566
79.300000, 2, -65.547188
79.300000, 3, -68.612656
79.400000, 0, -66.750519
79.400000, 1, -51.744568
79.400000, 2, -65.467323
79.400000, 3, -68.550941
79.500000, 0, -67.289482
79.500000, 1, -50.916569
79.500000, 2, -65.386810
79.500000, 3, -68.488892
79.600000, 0, -67.803284
79.600000, 1, -50.010532
79.600000, 2, -65.305626
79.600000, 3, -68.426521
79.700000, 0, -68.290733
79.700000, 1, -49.012840
79.700000, 2, -65.223763
79.700000, 3, -68.363823
79.800000, 0, -68.751022
79.800000, 1, -47.906509
79.800000, 2, -65.141182
79.800000, 3, -68.300804
79.900000, 0, -69.183678
79.900000, 1, -46.670090
79.900000, 2, -65.057869
79.900000, 3, -68.237473
80.000000, 0, -69.588539
80.000000, 1, -45.276112
80.000000, 2, -64.973801
80.000000, 3, -68.173813
80.100000, 0, -69.965752
80.100000, 1, -43.688839
80.100000, 2, -64.888954
80.100000, 3, -68.109833
80.200000, 0, -70.315712
80.200000, 1, -41.860947
80.200000, 2, -64.803299
80.200000, 3, -68.045540
80.300000, 0, -70.639030
80.300000, 1, -39.728474
80.300000, 2, -64.716812
80.300000, 3, -67.980927
80.400000, 0, -70.936493
80.400000, 1, -37.202896
80.400000, 2, -64.629463
80.400000, 3, -67.915985
80.500000, 0, -71.209045
80.500000, 1, -34.158268
80.500000, 2, -64.541229
80.500000, 3, -67.850731
80.600000, 0, -71.457748
80.600000, 1, -30.409472
80.600000, 2, -64.452072
80.600000, 3, -67.785149
80.700000, 0, -71.683723
80.700000, 1, -25.673494
80.700000, 2, -64.361969
80.700000, 3, -67.719238
80.800000, 0, -71.888168
80.800000, 1, -19.496395
80.800000, 2, -64.270874
80.800000, 3, -67.652992
80.900000, 0, -72.072304
80.900000, 1, -11.104957
80.900000, 2, -64.178764
80.900000, 3, -67.586418
81.000000, 0, -72.237358
81.000000, 1, 0.923749
81.000000, 2, -64.085602
81.000000, 3, -67.519508
81.100000, 0, -72.384552
81.100000, 1, 19.492855
81.100000, 2, -63.991341
81.100000, 3, -67.452255
81.200000, 0, -72.515083
81.200000, 1, 51.446373
81.200000, 2, -63.895950
81.200000, 3, -67.384651
81.300000, 0, -72.630112
81.300000, 1, -64.968735
81.300000, 2, -63.799385
81.300000, 3, -67.316696
81.400000, 0, -72.730766
81.400000, 1, -64.924858
81.400000, 2, -63.701599
81.400000, 3, -67.248383
81.500000, 0, -72.818123
81.500000, 1, -64.868881
81.500000, 2, -63.602543
81.500000, 3, -67.179703
81.600000, 0, -72.893181
81.600000, 1, -64.801300
81.600000, 2, -63.502174
81.600000, 3, -67.110649
81.700000, 0, -72.956917
81.700000, 1, -64.722572
81.700000, 2, -63.400436
81.700000, 3, -67.041222
81.800000, 0, -73.010231
81.800000, 1, -64.633141
81.800000, 2, -63.297276
81.800000, 3, -66.971405
81.900000, 0, -73.053970
81.900000, 1, -64.533401
81.900000, 2, -63.192638
81.900000, 3, -66.901199
82.000000, 0, -73.088928
82.000000, 1, -64.423721
82.000000, 2, -63.086456
82.000000, 3, -66.830597
82.100000, 0, -73.115829
82.100000, 1, -64.304451
82.100000, 2, -62.978668
82.100000, 3, -66.759575
82.200000, 0, -73.135361
82.200000, 1, -64.175896
82.200000, 2, -62.869209
82.200000, 3, -66.688133
82.300000, 0, -73.148155
82.300000, 1, -64.038330
82.300000, 2, -62.758003
82.300000, 3, -66.616272
82.400000, 0, -73.154785
82.400000, 1, -63.891991
82.400000, 2, -62.644981
82.400000, 3, -66.543976
82.500000, 0, -73.155785
82.500000, 1, -63.737091
82.500000, 2, -62.530056
82.500000, 3, -66.471230
82.600000, 0, -73.151642
82.600000, 1, -63.573795
82.600000, 2, -62.413143
82.600000, 3, -66.398026
82.700000, 0, -73.142807
82.700000, 1, -63.402245
82.700000, 2, -62.294151
82.700000, 3, -66.324356
82.800000, 0, -73.129692
82.800000, 1, -63.222538
82.800000, 2, -62.172985
82.800000, 3, -66.250198
82.900000, 0, -73.112679
82.900000, 1, -63.034737
82.900000, 2, -62.049545
82.900000, 3, -66.175552
83.000000, 0, -73.092102
83.000000, 1, -62.838867
83.000000, 2, -61.923714
83.000000, 3, -66.100395
83.100000, 0, -73.068275
83.100000, 1, -62.634911
83.100000, 2, -61.795383
83.100000, 3, -66.024727
83.200000, 0, -73.041496
83.200000, 1, -62.422817
83.200000, 2, -61.664421
83.200000, 3, -65.948524
83.300000, 0, -73.012009
83.300000, 1, -62.202499
83.300000, 2, -61.530697
83.300000, 3, -65.871773
83.400000, 0, -72.980072
83.400000, 1, -61.973812
83.400000, 2, -61.394066
83.400000, 3, -65.794456
83.500000, 0, -72.945892
83.500000, 1, -61.736565
83.500000, 2, -61.254379
83.500000, 3, -65.716568
83.600000, 0, -72.909660
83.600000, 1, -61.490524
83.600000, 2, -61.111473
83.600000, 3, -65.638077
83.700000, 0, -72.871559
83.700000, 1, -61.235405
83.700000, 2, -60.965168
83.700000, 3, -65.558975
83.800000, 0, -72.831757
83.800000, 1, -60.970863
83.800000, 2, -60.815273
83.800000, 3, -65.479248
83.900000, 0, -72.790405
83.900000, 1, -60.696484
83.900000, 2, -60.661587
83.900000, 3, -65.398872
84.000000, 0, -72.747627
84.000000, 1, -60.411797
84.000000, 2, -60.503891
84.000000, 3, -65.317833
84.100000, 0, -72.703552
84.100000, 1, -60.116249
84.100000, 2, -60.341946
84.100000, 3, -65.236107
84.200000, 0, -72.658295
84.200000, 1, -59.809204
84.200000, 2, -60.175491
84.200000, 3, -65.153671
84.300000, 0, -72.611954
84.300000, 1, -59.489929
84.300000, 2, -60.004253
84.300000, 3, -65.070503
84.400000, 0, -72.564621
84.400000, 1, -59.157593
84.400000, 2, -59.827923
84.400000, 3, -64.986580
84.500000, 0, -72.516380
84.500000, 1, -58.811241
84.500000, 2, -59.646175
84.500000, 3, -64.901871
84.600000, 0, -72.467300
84.600000, 1, -58.449783
84.600000, 2, -59.458649
84.600000, 3, -64.816360
84.700000, 0, -72.417458
84.700000, 1, -58.071968
84.700000, 2, -59.264954
84.700000, 3, -64.730026
84.800000, 0, -72.366920
84.800000, 1, -57.676376
84.800000, 2, -59.064663
84.800000, 3, -64.642838
84.900000, 0, -72.315735
84.900000, 1, -57.261368
84.900000, 2, -58.857300
84.900000, 3, -64.554764
85.000000, 0, -72.263954
85.000000, 1, -56.825058
85.000000, 2, -58.642353
85.000000, 3, -64.465775
85.100000, 0, -72.211632
85.100000, 1, -56.365288
85.100000, 2, -58.419254
85.100000, 3, -64.375839
85.200000, 0, -72.158798
85.200000, 1, -55.879543
85.200000, 2, -58.187378
85.200000, 3, -64.284927
85.300000, 0, -72.105507
85.300000, 1, -55.364914
85.300000, 2, -57.946026
85.300000, 3, -64.193001
85.400000, 0, -72.051781
85.400000, 1, -54.817997
85.400000, 2, -57.694427
85.400000, 3, -64.100021
85.500000, 0, -71.997658
85.500000, 1, -54.234814
85.500000, 2, -57.431728
85.500000, 3, -64.005959
85.600000, 0, -71.943169
85.600000, 1, -53.610664
85.600000, 2, -57.156971
85.600000, 3, -63.910767
85.700000, 0, -71.888329
85.700000, 1, -52.939968
85.700000, 2, -56.869091
85.700000, 3, -63.814404
85.800000, 0, -71.833168
85.800000, 1, -52.216064
85.800000, 2, -56.566883
85.800000, 3, -63.716831
85.900000, 0, -71.777718
85.900000, 1, -51.430923
85.900000, 2, -56.248993
85.900000, 3, -63.617996
86.000000, 0, -71.721985
86.000000, 1, -50.574806
86.000000, 2, -55.913891
86.000000, 3, -63.517853
86.100000, 0, -71.665993
86.100000, 1, -49.635765
86.100000, 2, -55.559834
86.100000, 3, -63.416348
86.200000, 0, -71.609756
86.200000, 1, -48.598999
86.200000, 2, -55.184845
86.200000, 3, -63.313427
86.300000, 0, -71.553291
86.300000, 1, -47.445961
86.300000, 2, -54.786652
86.300000, 3, -63.209038
86.400000, 0, -71.496605
86.400000, 1, -46.153114
86.400000, 2, -54.362644
86.400000, 3, -63.103119
86.500000, 0, -71.439713
86.500000, 1, -44.690136
86.500000, 2, -53.909801
86.500000, 3, -62.995605
86.600000, 0, -71.382622
86.600000, 1, -43.017319
86.600000, 2, -53.424610
86.600000, 3, -62.886429
86.700000, 0, -71.325348
86.700000, 1, -41.081692
86.700000, 2, -52.902969
86.700000, 3, -62.775517
86.800000, 0, -71.267891
86.800000, 1, -38.811020
86.800000, 2, -52.340042
86.800000, 3, -62.662800
86.900000, 0, -71.210266
86.900000, 1, -36.104336
86.900000, 2, -51.730103
86.900000, 3, -62.548195
87.000000, 0, -71.152481
87.000000, 1, -32.816284
87.000000, 2, -51.066326
87.000000, 3, -62.431614
87.100000, 0, -71.094536
87.100000, 1, -28.730148
87.100000, 2, -50.340481
87.100000, 3, -62.312969
87.200000, 0, -71.036438
87.200000, 1, -23.508877
87.200000, 2, -49.542587
87.200000, 3, -62.192165
87.300000, 0, -70.978195
87.300000, 1, -16.600163
87.300000, 2, -48.660416
87.300000, 3, -62.069103
87.400000, 0, -70.919807
87.400000, 1, -7.037283
87.400000, 2, -47.678806
87.400000, 3, -61.943672
87.500000, 0, -70.861282
87.500000, 1, 7.023686
87.500000, 2, -46.578758
87.500000, 3, -61.815754
87.600000, 0, -70.802620
87.600000, 1, 29.534824
87.600000, 2, -45.336147
87.600000, 3, -61.685226
87.700000, 0, -70.743828
87.700000, 1, 70.508446
87.700000, 2, -43.919861
87.700000, 3, -61.551960
87.800000, 0, -70.684898
87.800000, 1, -64.989113
87.800000, 2, -42.289116
87.800000, 3, -61.415813
87.900000, 0, -70.625839
87.900000, 1, -64.964806
87.900000, 2, -40.389431
87.900000, 3, -61.276634
88.000000, 0, -70.566650
88.000000, 1, -64.927605
88.000000, 2, -38.146393
88.000000, 3, -61.134258
88.100000, 0, -70.507332
88.100000, 1, -64.878052
88.100000, 2, -35.455780
88.100000, 3, -60.988514
88.200000, 0, -70.447884
88.200000, 1, -64.816643
88.200000, 2, -32.167171
88.200000, 3, -60.839211
88.300000, 0, -70.388306
88.300000, 1, -64.743851
88.300000, 2, -28.055614
88.300000, 3, -60.686150
88.400000, 0, -70.328606
88.400000, 1, -64.660118
88.400000, 2, -22.769903
88.400000, 3, -60.529114
88.500000, 0, -70.268776
88.500000, 1, -64.565872
88.500000, 2, -15.731748
88.500000, 3, -60.367867
88.600000, 0, -70.208824
88.600000, 1, -64.461487
88.600000, 2, -5.922551
88.600000, 3, -60.202156
88.700000, 0, -70.148743
88.700000, 1, -64.347336
88.700000, 2, 8.617040
88.700000, 3, -60.031700
88.800000, 0, -70.088524
88.800000, 1, -64.223732
88.800000, 2, 32.136517
88.800000, 3, -59.856209
88.900000, 0, -70.028175
88.900000, 1, -64.090958
88.900000, 2, -49.387756
88.900000, 3, -59.675354
89.000000, 0, -69.967697
89.000000, 1, -63.949284
89.000000, 2, -48.708771
89.000000, 3, -59.488781
89.100000, 0, -69.907089
89.100000, 1, -63.798931
89.100000, 2, -47.952206
89.100000, 3, -59.296104
89.200000, 0, -69.846344
89.200000, 1, -63.640083
89.200000, 2, -47.104729
89.200000, 3, -59.096897
89.300000, 0, -69.785469
89.300000, 1, -63.472897
89.300000, 2, -46.149738
89.300000, 3, -58.890701
89.400000, 0, -69.724449
89.400000, 1, -63.297489
89.400000, 2, -45.066303
89.400000, 3, -58.677006
89.500000, 0, -69.663292
89.500000, 1, -63.113941
89.500000, 2, -43.827682
89.500000, 3, -58.455250
89.600000, 0, -69.601990
89.600000, 1, -62.922295
89.600000, 2, -42.399178
89.600000, 3, -58.224819
89.700000, 0, -69.540543
89.700000, 1, -62.722553
89.700000, 2, -40.734951
89.700000, 3, -57.985027
89.800000, 0, -69.478951
89.800000, 1, -62.514687
89.800000, 2, -38.773224
89.800000, 3, -57.735126
89.900000, 0, -69.417213
89.900000, 1, -62.298622
89.900000, 2, -36.428780
89.900000, 3, -57.474262
90.000000, 0, -69.355316
90.000000, 1, -62.074242
90.000000, 2, -33.580853
90.000000, 3, -57.201500
90.100000, 0, -69.293266
90.100000, 1, -61.841381
90.100000, 2, -30.052710
90.100000, 3, -56.915794
90.200000, 0, -69.231056
90.200000, 1, -61.599823
90.200000, 2, -25.575607
90.200000, 3, -56.615959
90.300000, 0, -69.168686
90.300000, 1, -61.349312
90.300000, 2, -19.721291
90.300000, 3, -56.300667
90.400000, 0, -69.106155
90.400000, 1, -61.089527
90.400000, 2, -11.766233
90.400000, 3, -55.968418
90.500000, 0, -69.043457
90.500000, 1, -60.820095
90.500000, 2, -0.392961
90.500000, 3, -55.617512
90.600000, 0, -68.980583
90.600000, 1, -60.540573
90.600000, 2, 17.048428
90.600000, 3, -55.246006
90.700000, 0, -68.917534
90.700000, 1, -60.250443
90.700000, 2, 46.678925
90.700000, 3, -54.851681
90.800000, 0, -68.854309
90.800000, 1, -59.949108
90.800000, 2, -49.595406
90.800000, 3, -54.431980
90.900000, 0, -68.790901
90.900000, 1, -59.635887
90.900000, 2, -49.145851
90.900000, 3, -53.983955
91.000000, 0, -68.727303
91.000000, 1, -59.309998
91.000000, 2, -48.644997
91.000000, 3, -53.504177
91.100000, 0, -68.663513
91.100000, 1, -58.970539
91.100000, 2, -48.085243
91.100000, 3, -52.988647
91.200000, 0, -68.599518
91.200000, 1, -58.616493
91.200000, 2, -47.457420
91.200000, 3, -52.432659
91.300000, 0, -68.535332
91.300000, 1, -58.246689
91.300000, 2, -46.750340
91.300000, 3, -51.830643
91.400000, 0, -68.470940
91.400000, 1, -57.859783
91.400000, 2, -45.950207
91.400000, 3, -51.175957
91.500000, 0, -68.406334
91.500000, 1, -57.454243
91.500000, 2, -45.039841
91.500000, 3, -50.460621
91.600000, 0, -68.341515
91.600000, 1, -57.028305
91.600000, 2, -43.997555
91.600000, 3, -49.674965
91.700000, 0, -68.276474
91.700000, 1, -56.579948
91.700000, 2, -42.795586
91.700000, 3, -48.807152
91.800000, 0, -68.211212
91.800000, 1, -56.106827
91.800000, 2, -41.397831
91.800000, 3, -47.842548
91.900000, 0, -68.145714
91.900000, 1, -55.606224
91.900000, 2, -39.756485
91.900000, 3, -46.762840
92.000000, 0, -68.079979
92.000000, 1, -55.074986
92.000000, 2, -37.806942
92.000000, 3, -45.544823
92.100000, 0, -68.014008
92.100000, 1, -54.509411
92.100000, 2, -35.459774
92.100000, 3, -44.158649
92.200000, 0, -67.947784
92.200000, 1, -53.905151
92.200000, 2, -32.587719
92.200000, 3, -42.565311
92.300000, 0, -67.881310
92.300000, 1, -53.257065
92.300000, 2, -29.003635
92.300000, 3, -40.712849
92.400000, 0, -67.814575
92.400000, 1, -52.559025
92.400000, 2, -24.421246
92.400000, 3, -38.530575
92.500000, 0, -67.747574
92.500000, 1, -51.803680
92.500000, 2, -18.380955
92.500000, 3, -35.919895
92.600000, 0, -67.680298
92.600000, 1, -50.982140
92.600000, 2, -10.098951
92.600000, 3, -32.739243
92.700000, 0, -67.612740
92.700000, 1, -50.083553
92.700000, 2, 1.869676
92.700000, 3, -28.778200
92.800000, 0, -67.544899
92.800000, 1, -49.094543
92.800000, 2, 20.480194
92.800000, 3, -23.710690
92.900000, 0, -67.476761
92.900000, 1, -47.998447
92.900000, 2, 52.725197
92.900000, 3, -17.004770
93.000000, 0, -67.408325
93.000000, 1, -46.774239
93.000000, 2, -49.783531
93.000000, 3, -7.734579
93.100000, 0, -67.339577
93.100000, 1, -45.395023
93.100000, 2, -49.541363
93.100000, 3, 5.852933
93.200000, 0, -67.270515
93.200000, 1, -43.825871
93.200000, 2, -49.270374
93.200000, 3, 27.477291
93.300000, 0, -67.201126
93.300000, 1, -42.020584
93.300000, 2, -48.966946
93.300000, 3, 66.422905
93.400000, 0, -67.131401
93.400000, 1, -39.916843
93.400000, 2, -48.626850
93.400000, 3, -55.010429
93.500000, 0, -67.061333
93.500000, 1, -37.428574
93.500000, 2, -48.245125
93.500000, 3, -55.018612
93.600000, 0, -66.990906
93.600000, 1, -34.433632
93.600000, 2, -47.815891
93.600000, 3, -55.024418
93.700000, 0, -66.920120
93.700000, 1, -30.753000
93.700000, 2, -47.332134
93.700000, 3, -55.027718
93.800000, 0, -66.848961
93.800000, 1, -26.113977
93.800000, 2, -46.785439
93.800000, 3, -55.028370
93.900000, 0, -66.777428
93.900000, 1, -20.081083
93.900000, 2, -46.165577
93.900000, 3, -55.026226
94.000000, 0, -66.705498
94.000000, 1, -11.916678
94.000000, 2, -45.460033
94.000000, 3, -55.021126
94.100000, 0, -66.633171
94.100000, 1, -0.273165
94.100000, 2, -44.653297
94.100000, 3, -55.012901
94.200000, 0, -66.560425
94.200000, 1, 17.571800
94.200000, 2, -43.725918
94.200000, 3, -55.001377
94.300000, 0, -66.487259
94.300000, 1, 47.945316
94.300000, 2, -42.653194
94.300000, 3, -54.986362
94.400000, 0, -66.413651
94.400000, 1, -64.965660
94.400000, 2, -41.403259
94.400000, 3, -54.967651
94.500000, 0, -66.339592
94.500000, 1, -64.918831
94.500000, 2, -39.934303
94.500000, 3, -54.945030
94.600000, 0, -66.265076
94.600000, 1, -64.860016
94.600000, 2, -38.190399
94.600000, 3, -54.918270
94.700000, 0, -66.190079
94.700000, 1, -64.789711
94.700000, 2, -36.095066
94.700000, 3, -54.887123
94.800000, 0, -66.114594
94.800000, 1, -64.708366
94.800000, 2, -33.540966
94.800000, 3, -54.851326
94.900000, 0, -66.038605
94.900000, 1, -64.616409
94.900000, 2, -30.372837
94.900000, 3, -54.810596
95.000000, 0, -65.962105
95.000000, 1, -64.514236
95.000000, 2, -26.357807
95.000000, 3, -54.764626
95.100000, 0, -65.885063
95.100000, 1, -64.402214
95.100000, 2, -21.130997
95.100000, 3, -54.713089
95.200000, 0, -65.807480
95.200000, 1, -64.280678
95.200000, 2, -14.088833
95.200000, 3, -54.655628
95.300000, 0, -65.729340
95.300000, 1, -64.149933
95.300000, 2, -4.161813
95.300000, 3, -54.591854
95.400000, 0, -65.650612
95.400000, 1, -64.010239
95.400000, 2, 10.723919
95.400000, 3, -54.521351
95.500000, 0, -65.571281
95.500000, 1, -63.861832
95.500000, 2, 35.117241
95.500000, 3, -54.443661
95.600000, 0, -65.491341
95.600000, 1, -63.704906
95.600000, 2, -49.940933
95.600000, 3, -54.358288
95.700000, 0, -65.410751
95.700000, 1, -63.539627
95.700000, 2, -49.871937
95.700000, 3, -54.264690
95.800000, 0, -65.329514
95.800000, 1, -63.366123
95.800000, 2, -49.791969
95.800000, 3, -54.162270
95.900000, 0, -65.247597
95.900000, 1, -63.184490
95.900000, 2, -49.699863
95.900000, 3, -54.050369
96.000000, 0, -65.164978
96.000000, 1, -62.994774
96.000000, 2, -49.594311
96.000000, 3, -53.928265
96.100000, 0, -65.081650
96.100000, 1, -62.796997
96.100000, 2, -49.473831
96.100000, 3, -53.795158
96.200000, 0, -64.997574
96.200000, 1, -62.591137
96.200000, 2, -49.336758
96.200000, 3, -53.650158
96.300000, 0, -64.912727
96.300000, 1, -62.377125
96.300000, 2, -49.181183
96.300000, 3, -53.492279
96.400000, 0, -64.827087
96.400000, 1, -62.154861
96.400000, 2, -49.004948
96.400000, 3, -53.320415
96.500000, 0, -64.740631
96.500000, 1, -61.924194
96.500000, 2, -48.805573
96.500000, 3, -53.133331
96.600000, 0, -64.653328
96.600000, 1, -61.684929
96.600000, 2, -48.580204
96.600000, 3, -52.929630
96.700000, 0, -64.565140
96.700000, 1, -61.436821
96.700000, 2, -48.325535
96.700000, 3, -52.707737
96.800000, 0, -64.476044
96.800000, 1, -61.179565
96.800000, 2, -48.037731
96.800000, 3, -52.465866
96.900000, 0, -64.386017
96.900000, 1, -60.912800
96.900000, 2, -47.712303
96.900000, 3, -52.201981
97.000000, 0, -64.295013
97.000000, 1, -60.636105
97.000000, 2, -47.343956
97.000000, 3, -51.913754
97.100000, 0, -64.203011
97.100000, 1, -60.348988
97.100000, 2, -46.926418
97.100000, 3, -51.598503
